train_id,ticker_id,t,momentum,ratio,sm_momentum,sm_ratio,class_label,happens_within,cross_threshold_from_above,cross_threshold_from_below,trending_down_and_above,trending_up_and_below,troughs,peaks
342,2,2024-05-16,100.086356,101.118755,100.901356,100.492323,,14,0,0,0,0,0,0
1105,1,2024-05-16,100.449418,100.968616,98.588314,99.354433,,3,0,0,0,0,0,0
327,1,2024-05-17,100.161882,100.76201,98.546531,99.214771,,5,0,0,0,0,0,0
1422,4,2024-05-17,100.008998,99.638895,99.703835,99.698122,,13,0,0,0,0,0,0
780,3,2024-05-17,102.28751,102.10858,100.237046,99.933111,,242,0,1,0,0,0,0
214,6,2024-05-17,100.233379,100.693745,99.692976,99.704684,,11,0,0,0,0,0,0
1915,6,2024-05-20,100.205645,100.710388,99.874565,99.765073,,33,0,0,0,1,0,0
47,1,2024-05-20,99.803107,100.431395,98.726556,99.176072,,329,0,0,0,0,3,0
1514,3,2024-05-20,102.142704,102.319994,100.227639,99.950012,,125,0,0,0,0,0,1
611,4,2024-05-20,100.197215,99.78079,99.783507,99.711264,,40,0,0,0,1,0,0
686,5,2024-05-21,101.069451,100.197146,100.491738,100.493136,,114,1,0,1,0,0,0
1179,6,2024-05-21,100.105485,100.644752,100.086911,99.855665,,127,0,1,0,0,0,0
1807,1,2024-05-21,99.349792,99.941438,98.958553,99.177219,,367,0,0,0,3,0,0
1320,4,2024-05-21,100.345846,99.918871,99.777127,99.690573,,20,0,0,0,1,0,0
1087,2,2024-05-22,99.400265,100.146165,100.311933,100.447041,,131,1,0,1,0,0,0
815,4,2024-05-22,100.836798,100.334116,99.812672,99.689155,HH,26,0,0,0,1,0,0
171,3,2024-05-22,100.440488,101.459862,100.290435,100.026178,,6,0,0,0,0,0,0
542,1,2024-05-22,99.201176,99.675972,99.133038,99.171157,,235,0,1,0,2,0,0
153,2,2024-05-23,99.254178,99.877419,100.340126,100.487535,,35,0,0,1,0,0,0
605,1,2024-05-23,99.20872,99.539904,99.229731,99.143434,,23,0,0,0,2,0,0
179,4,2024-05-24,100.930982,100.657759,99.470427,99.484304,,98,1,0,0,0,0,0
24,5,2024-05-24,100.785369,100.417754,100.531017,100.612269,,104,0,1,0,0,0,0
1449,6,2024-05-28,99.632988,100.088305,100.01747,99.941552,,75,0,0,1,0,0,0
267,1,2024-05-28,99.350833,99.402697,99.548183,99.177885,,216,0,1,0,1,0,0
1734,5,2024-05-28,101.170122,100.975704,100.637991,100.7103,LH,8,0,0,0,0,0,0
1670,4,2024-05-28,100.658579,100.579768,99.305956,99.362241,,5,0,0,0,0,0,0
1901,3,2024-05-28,99.592496,100.868665,99.511256,99.673195,,7,0,0,0,0,0,0
427,4,2024-05-29,100.620907,100.641642,99.252755,99.278659,,7,0,0,0,0,0,0
570,1,2024-05-29,99.532282,99.466874,99.56015,99.145813,,14,0,0,0,1,0,0
1239,5,2024-05-29,101.268712,101.306974,100.58725,100.742405,,142,0,0,0,0,0,2
528,2,2024-05-29,99.392869,99.65824,100.599095,100.742405,,149,0,0,0,0,0,2
1654,1,2024-05-30,99.682327,99.53267,99.821519,99.232014,,17,0,0,0,1,0,0
1155,5,2024-05-30,101.221668,101.50316,100.248506,100.632547,,178,1,0,1,0,0,0
1758,4,2024-05-30,100.522715,100.652667,99.411327,99.290279,,134,0,0,0,0,2,0
242,2,2024-05-30,99.590433,99.748869,100.256141,100.632547,,152,1,0,1,0,0,0
945,3,2024-05-30,99.661987,100.835818,99.406038,99.525791,,188,0,0,0,0,2,0
26,2,2024-05-31,99.789183,99.878431,99.88665,100.480916,,187,1,0,0,0,0,0
438,6,2024-05-31,99.381553,99.550257,99.62765,99.724941,,5,0,0,0,0,0,0
1069,3,2024-06-03,100.120806,101.119955,99.430374,99.44571,,70,1,0,0,0,0,0
496,6,2024-06-03,99.33237,99.381587,99.597728,99.679717,,8,0,0,0,0,0,0
482,4,2024-06-03,99.910267,100.288498,99.870131,99.434125,,13,0,0,0,1,0,0
190,2,2024-06-03,99.874359,99.92698,99.692174,100.380257,,8,0,0,0,0,0,0
1396,5,2024-06-03,100.451467,101.0992,99.691462,100.380257,,9,0,0,0,0,0,0
159,2,2024-06-04,100.0763,100.114264,99.378817,100.207191,,183,1,0,0,0,0,0
155,6,2024-06-04,99.442574,99.370885,99.638634,99.665417,,65,0,0,0,0,1,0
58,1,2024-06-04,99.953582,99.694762,100.411779,99.526453,,6,0,0,0,0,0,0
724,2,2024-06-05,100.128771,100.183417,99.26702,100.102276,,3,0,0,0,0,0,0
387,4,2024-06-05,99.606794,100.026556,99.934253,99.445245,,14,0,0,0,1,0,0
1784,5,2024-06-05,99.674933,100.344722,99.271527,100.102276,,3,0,0,0,0,0,0
1218,6,2024-06-05,99.401815,99.222974,99.627563,99.630072,,4,0,0,0,0,0,0
1718,1,2024-06-06,100.089926,99.840674,100.560369,99.672827,,126,0,1,0,0,0,0
275,6,2024-06-06,99.358986,99.065362,99.588792,99.580704,,8,0,0,0,0,0,0
1232,3,2024-06-06,100.749786,101.718292,99.55233,99.384675,,29,0,0,0,1,0,0
717,5,2024-06-06,99.595621,100.198922,99.20017,100.006484,,5,0,0,0,0,0,0
1288,2,2024-06-06,100.188001,100.269756,99.194777,100.006484,,5,0,0,0,0,0,0
1107,4,2024-06-06,99.377533,99.800698,99.774513,99.365223,,19,0,0,0,0,0,0
448,2,2024-06-07,100.416098,100.545229,99.153102,99.918948,,5,0,0,0,0,0,0
828,6,2024-06-07,99.279209,98.861262,99.658651,99.579321,,56,0,0,0,1,0,0
1168,4,2024-06-07,99.413187,99.742555,99.695233,99.309488,,6,0,0,0,0,0,0
64,3,2024-06-07,100.579207,101.69227,99.744621,99.437863,,71,0,0,0,1,1,0
744,1,2024-06-07,100.000303,99.768689,100.747443,99.810319,,3,0,0,0,0,0,0
1498,4,2024-06-10,99.606346,99.807204,99.672984,99.273852,,10,0,0,0,0,0,0
1231,6,2024-06-10,99.389473,98.840601,99.953719,99.690265,,15,0,0,0,1,0,0
0,2,2024-06-10,100.473401,100.684979,99.039731,99.794394,,7,0,0,0,0,0,0
224,3,2024-06-10,100.228907,101.502994,99.964951,99.520783,,39,0,0,0,1,0,0
786,5,2024-06-10,99.813884,100.331727,99.047028,99.794394,,7,0,0,0,0,0,0
253,1,2024-06-10,100.088979,99.858351,100.89648,99.946096,,5,0,0,0,0,0,0
573,1,2024-06-11,100.079047,99.865742,100.91727,100.034126,,5,0,0,0,0,0,0
895,2,2024-06-11,100.686728,101.000823,99.126195,99.753755,,147,0,0,0,0,2,0
1844,4,2024-06-11,99.886683,99.963505,99.876122,99.342412,,74,0,0,0,1,1,0
569,6,2024-06-11,99.389667,98.726105,100.363085,99.880716,,107,0,1,0,0,0,0
707,3,2024-06-12,99.648052,101.065442,100.172441,99.624126,,9,0,0,0,0,0,0
1281,2,2024-06-12,100.837997,101.292987,99.260263,99.742716,,169,0,0,0,2,0,0
1290,6,2024-06-12,99.739246,98.975558,100.621092,100.0351,,136,0,1,0,0,0,0
1437,5,2024-06-13,98.805002,98.981128,99.845645,99.955105,,169,0,1,0,1,0,0
984,3,2024-06-13,99.111908,100.603892,99.94686,99.533316,,218,1,0,0,0,0,1
177,6,2024-06-13,100.082222,99.285096,100.740929,100.146437,,2,0,0,0,0,0,0
1440,1,2024-06-13,99.998481,99.786143,100.672077,100.083758,,325,0,0,2,0,0,2
95,6,2024-06-14,100.249062,99.476466,100.651472,100.168866,,176,0,0,0,0,0,2
1329,3,2024-06-14,98.759043,100.210207,99.506724,99.321979,,14,0,0,0,0,0,0
1042,2,2024-06-14,100.304242,101.007663,100.480751,100.238808,,179,0,1,0,0,0,0
1598,1,2024-06-14,100.338975,100.126716,100.288187,99.960514,,177,1,0,1,0,0,0
419,5,2024-06-17,98.151064,97.749616,101.02251,100.542812,,432,0,2,0,0,0,0
1038,4,2024-06-17,100.448192,100.507035,99.790644,99.285207,,6,0,0,0,0,0,0
1544,3,2024-06-17,98.649039,99.95449,99.298989,99.182848,,150,1,0,0,0,0,0
1873,6,2024-06-17,100.277469,99.554797,100.247969,100.034423,,252,1,0,1,0,0,0
1406,2,2024-06-17,100.041316,100.786986,101.039764,100.542812,,432,0,2,0,0,0,0
1759,2,2024-06-18,99.767448,100.504644,101.527933,100.862237,,248,0,1,0,0,0,0
548,6,2024-06-18,100.138617,99.463,99.704783,99.799112,,187,1,0,0,0,0,0
1506,1,2024-06-18,100.424625,100.345646,99.912827,99.819645,,174,1,0,0,0,0,0
331,2,2024-06-20,99.692965,100.3809,101.663133,101.057877,,2,0,0,0,0,0,0
1031,4,2024-06-20,100.008523,100.252853,99.690387,99.201146,,7,0,0,0,0,0,0
1466,1,2024-06-20,100.507063,100.506967,99.907537,99.810576,,4,0,0,0,0,0,0
1637,5,2024-06-20,98.384682,97.343746,101.638227,101.057877,,2,0,0,0,0,0,0
539,6,2024-06-20,99.928596,99.270152,99.447781,99.65304,,210,1,0,0,0,0,0
498,3,2024-06-20,98.862218,99.763392,99.217649,99.011693,,176,0,0,0,0,2,0
57,6,2024-06-21,99.745682,99.066078,99.282426,99.528406,,3,0,0,0,0,0,0
1524,3,2024-06-21,98.783972,99.54721,99.444826,99.052492,,192,0,0,0,2,0,0
1325,4,2024-06-21,99.735764,100.048713,99.937063,99.291622,,126,0,0,0,1,1,0
1374,2,2024-06-21,99.815584,100.450712,101.593433,101.168557,,588,0,0,0,0,0,4
977,5,2024-06-24,98.649405,97.039418,101.19517,101.126877,,745,1,0,3,0,0,0
367,4,2024-06-24,99.348924,99.72209,100.181599,99.402287,,93,0,1,0,0,0,0
1464,2,2024-06-24,99.936998,100.542807,101.21457,101.126877,,745,1,0,3,0,0,0
1102,3,2024-06-24,98.886751,99.457992,99.671753,99.11259,,169,0,1,0,1,0,0
303,1,2024-06-24,99.996164,100.148834,100.050716,99.870729,,134,0,1,0,0,0,0
88,3,2024-06-25,98.991713,99.384668,99.808047,99.149521,,19,0,0,0,1,0,0
1669,6,2024-06-25,100.028712,99.306485,99.193756,99.360738,,4,0,0,0,0,0,0
1017,4,2024-06-25,99.469193,99.723427,100.088913,99.375098,,66,0,0,0,0,0,1
1496,2,2024-06-25,100.238071,100.847882,101.022897,101.141242,,23,0,0,3,0,0,0
1014,5,2024-06-26,99.400227,97.376799,100.51666,100.995301,,307,1,0,2,0,0,0
316,2,2024-06-26,100.061392,100.706114,100.527627,100.995301,,307,1,0,2,0,0,0
1447,3,2024-06-26,98.945357,99.211277,100.078171,99.26103,HL,180,0,1,0,0,0,0
593,5,2024-06-27,99.985513,97.865264,99.974049,100.781399,,560,2,0,0,0,0,0
1499,2,2024-06-27,99.778876,100.418715,99.978273,100.781399,,560,2,0,0,0,0,0
1536,1,2024-06-27,99.620688,99.639639,100.232886,99.981217,,11,0,0,0,0,0,0
806,3,2024-06-28,99.110123,99.027696,100.701026,99.59362,,175,0,1,0,0,0,0
648,1,2024-06-28,99.90024,99.850575,100.360624,100.06278,,12,0,0,0,0,0,0
1165,4,2024-06-28,99.580325,99.573599,100.185556,99.446509,,7,0,0,0,0,0,0
1607,6,2024-06-28,100.290384,99.650993,99.776109,99.464168,,190,0,1,0,1,0,0
1820,2,2024-06-28,99.497795,100.079508,99.391885,100.503329,,300,1,0,0,0,0,0
21,3,2024-07-01,99.313375,99.05948,101.122525,99.853777,,190,0,1,0,0,0,0
683,4,2024-07-01,99.815994,99.692617,100.420738,99.574239,,10,0,0,0,0,0,0
1923,2,2024-07-01,99.512377,99.998345,98.908384,100.224271,,296,1,0,0,0,0,0
343,6,2024-07-01,100.134935,99.544132,99.990738,99.54712,,13,0,0,0,1,0,0
1208,1,2024-07-01,100.118418,100.051429,100.587959,100.202681,,121,0,1,0,0,0,0
1507,6,2024-07-02,100.21883,99.658985,100.298929,99.692721,,172,0,1,0,0,0,0
1393,5,2024-07-02,101.636534,99.929265,98.362332,99.867949,,290,1,0,0,0,0,0
352,4,2024-07-02,99.795427,99.652119,100.546989,99.670894,,131,0,1,0,0,0,0
952,3,2024-07-02,99.231662,98.90411,101.389587,100.077779,,2,0,0,0,0,0,0
1002,2,2024-07-03,99.693942,99.976812,98.192686,99.655944,,2,0,0,0,0,0,0
657,5,2024-07-03,101.993528,100.618072,98.210381,99.655944,,2,0,0,0,0,0,0
594,1,2024-07-03,100.814695,100.865297,100.797152,100.412879,,5,0,0,0,0,0,0
366,6,2024-07-03,100.469741,99.965543,100.391469,99.763088,,4,0,0,0,0,0,0
1685,4,2024-07-05,99.813091,99.625187,100.270303,99.6285,,65,0,0,1,0,0,0
1301,2,2024-07-05,100.143827,100.389956,98.426713,99.612353,,612,0,0,0,0,4,0
56,6,2024-07-08,100.793201,100.509315,99.903863,99.585887,,136,1,0,0,0,0,0
157,2,2024-07-08,100.573113,100.869293,98.743645,99.627307,,741,0,1,0,3,0,0
518,1,2024-07-08,100.654522,101.008907,100.683773,100.504525,HH,323,0,0,2,0,0,2
1483,5,2024-07-08,101.719899,101.062452,98.754577,99.627307,,741,0,1,0,3,0,0
1146,4,2024-07-08,99.543318,99.39799,100.003099,99.526429,,16,0,0,1,0,0,0
949,3,2024-07-08,99.665669,98.93326,100.450898,99.936082,,241,1,0,1,0,0,0
1852,1,2024-07-09,100.661059,101.136857,100.518594,100.485998,,18,0,0,2,0,0,0
1810,2,2024-07-09,100.584937,100.991568,99.547739,99.896443,,615,0,2,0,1,0,0
1287,6,2024-07-09,100.850937,100.72442,99.573721,99.422684,,9,0,0,0,0,0,0
644,5,2024-07-10,101.223627,101.136295,100.033008,100.087866,HH,317,0,1,0,0,0,0
409,6,2024-07-10,100.903902,100.946067,99.322937,99.268861,,151,1,0,0,0,0,0
494,2,2024-07-10,100.762201,101.291643,100.037965,100.087866,,317,0,1,0,0,0,0
1151,1,2024-07-10,100.470784,101.067163,100.662401,100.600379,,29,0,0,2,0,0,0
1710,2,2024-07-11,100.640288,101.308794,100.359508,100.242368,,3,0,0,0,0,0,0
99,6,2024-07-11,100.808362,101.020356,99.321502,99.211176,,6,0,0,0,0,0,0
1431,5,2024-07-11,101.12966,101.273477,100.350604,100.242368,,3,0,0,0,0,0,0
908,4,2024-07-11,99.224269,98.876818,99.643987,99.270628,,395,0,1,0,0,2,0
1538,1,2024-07-12,99.553919,100.235314,100.188393,100.468652,,17,0,0,1,0,0,0
1354,5,2024-07-12,101.24713,101.618008,100.518538,100.353422,,273,0,1,0,0,0,0
537,4,2024-07-12,99.513668,98.986835,99.859918,99.342726,,126,0,0,0,1,0,0
502,2,2024-07-12,100.456705,101.236801,100.529529,100.353422,,273,0,1,0,0,0,0
1500,6,2024-07-15,100.196299,100.665695,99.526239,99.205369,,241,0,1,0,1,0,0
1492,2,2024-07-15,100.447024,101.31418,100.584464,100.42504,HH,3,0,0,0,0,0,0
233,1,2024-07-15,99.316463,99.917231,100.272265,100.525864,,18,0,0,1,0,0,0
1379,4,2024-07-15,99.822491,99.150495,99.964709,99.381019,,14,0,0,0,1,0,0
1066,5,2024-07-15,101.132418,101.738226,100.572799,100.42504,,3,0,0,0,0,0,0
1645,5,2024-07-16,101.452758,102.302106,100.120067,100.260002,,619,1,0,1,0,0,2
906,4,2024-07-16,100.087895,99.323899,100.526351,99.643573,,395,0,2,0,0,0,0
1206,1,2024-07-16,98.814806,99.293101,100.358334,100.591423,,22,0,0,1,0,0,0
1261,3,2024-07-16,101.071405,100.438114,100.611762,100.070135,LH,158,0,1,0,0,0,0
140,2,2024-07-17,100.293186,101.321038,99.798938,100.117703,,227,1,0,0,0,0,0
1691,1,2024-07-17,98.472715,98.740728,100.026342,100.465099,,70,0,0,1,0,0,1
720,5,2024-07-17,101.077815,102.183191,99.796916,100.117703,,227,1,0,0,0,0,0
1351,6,2024-07-17,100.243242,100.800755,100.419837,99.577453,,173,0,1,0,0,0,0
1047,1,2024-07-18,98.497305,98.492013,99.888978,100.402891,,147,1,0,0,0,0,0
585,4,2024-07-18,100.498815,99.709421,101.044811,100.007116,,209,0,1,0,0,0,0
446,3,2024-07-18,100.311617,100.121158,100.837453,100.294078,,7,0,0,0,0,0,0
1661,6,2024-07-18,100.375273,100.989165,100.941368,99.860657,,192,0,1,0,0,0,0
1533,4,2024-07-19,100.509496,99.785205,101.425551,100.278664,,3,0,0,0,0,0,0
1419,2,2024-07-19,100.216752,101.354191,99.00079,99.674025,,3,0,0,0,0,0,0
1487,6,2024-07-19,100.612468,101.315501,101.372867,100.146936,,206,0,1,0,0,0,0
350,1,2024-07-19,98.597857,98.323127,99.782737,100.343647,,7,0,0,0,0,0,0
1188,2,2024-07-22,99.974202,101.137512,98.710421,99.454229,,210,1,0,0,0,0,0
1657,5,2024-07-22,99.405922,100.772327,98.72176,99.454229,,210,1,0,0,0,0,0
1913,3,2024-07-22,99.647434,99.652513,101.27511,100.663377,,3,0,0,0,0,0,0
76,4,2024-07-22,100.675826,99.979068,101.787454,100.574908,,191,0,1,0,0,0,0
1566,6,2024-07-22,100.993387,101.842544,101.777366,100.458468,,218,0,1,0,0,0,0
1387,6,2024-07-23,101.126529,102.180587,101.909823,100.676423,,2,0,0,0,0,0,0
923,2,2024-07-23,99.889088,101.041609,98.556635,99.273943,,3,0,0,0,0,0,0
1877,5,2024-07-23,98.656087,99.862851,98.569862,99.273943,,3,0,0,0,0,0,0
1903,5,2024-07-24,97.955657,98.870216,98.204226,98.98038,,191,1,0,0,0,0,0
346,4,2024-07-24,100.893783,100.327567,102.187776,101.096162,,171,0,1,0,0,0,0
878,2,2024-07-24,99.889718,101.020321,98.186455,98.98038,,191,1,0,0,0,0,0
1898,5,2024-07-25,97.017278,97.507314,98.339021,98.891338,,527,0,0,0,0,4,0
951,1,2024-07-25,99.231645,98.065517,99.411874,100.010708,,169,0,0,0,0,2,0
288,3,2024-07-25,99.238368,99.154295,101.613297,101.20756,,419,0,0,0,0,0,4
1676,6,2024-07-25,101.262643,102.791089,101.785746,100.968879,,1983,1,0,4,0,0,5
1430,5,2024-07-26,96.607054,96.53013,98.348199,98.754969,,5,0,0,0,0,0,0
1192,4,2024-07-26,101.237414,100.864873,101.71126,101.232595,,664,0,0,4,0,0,0
8,2,2024-07-26,99.851103,100.927169,98.332217,98.754969,,5,0,0,0,0,0,0
1444,4,2024-07-29,101.122673,100.948249,101.391753,101.229527,,346,1,0,3,0,0,0
701,3,2024-07-29,99.211952,98.909217,101.136881,101.254064,,563,1,0,3,0,0,0
91,2,2024-07-29,99.733272,100.773096,98.408667,98.650629,,548,0,0,0,4,0,0
660,6,2024-07-29,101.03378,103.028284,101.344438,101.044417,,35,0,0,3,0,0,0
1318,1,2024-07-29,99.883781,98.49658,99.473115,99.934203,,179,0,0,0,2,0,0
461,1,2024-07-30,100.265029,98.852347,99.369827,99.840809,,5,0,0,0,0,0,0
1812,2,2024-07-30,99.706372,100.692779,98.514047,98.566186,,280,0,1,0,3,0,0
1264,5,2024-07-30,96.656022,95.327515,98.527797,98.566186,,280,0,1,0,3,0,0
766,4,2024-07-30,101.294516,101.233015,100.738371,101.038328,,351,1,0,2,0,0,0
1494,4,2024-07-31,101.021518,101.204345,100.132078,100.813139,,336,1,0,1,0,0,0
1750,1,2024-07-31,100.686535,99.317696,99.303448,99.756084,,9,0,0,0,0,0,0
385,2,2024-07-31,99.492645,100.4099,99.406368,98.853912,,294,0,1,0,2,0,0
1867,6,2024-08-01,99.104787,101.214869,100.625056,100.962885,,276,0,1,2,0,0,0
504,2,2024-08-01,99.594729,100.419703,99.547262,98.869715,,286,0,1,0,1,0,0
1111,1,2024-08-01,101.106049,99.859355,99.165415,99.631832,,5,0,0,0,0,0,0
1126,5,2024-08-02,99.422035,96.787612,99.829027,98.96373,,12,0,0,0,1,0,0
280,1,2024-08-02,101.103612,100.058852,99.064226,99.513283,,8,0,0,0,0,0,0
441,3,2024-08-02,99.852099,99.06557,99.433267,100.608072,,270,1,0,0,0,0,0
244,4,2024-08-02,100.746046,101.246486,99.642772,100.583461,,2,0,0,0,0,0,0
527,5,2024-08-05,100.221061,97.494896,99.745673,98.91096,LL,17,0,0,0,1,0,0
1546,1,2024-08-05,101.14514,100.302285,98.930293,99.370746,LL,114,1,0,0,0,0,0
1841,6,2024-08-05,98.602155,100.258629,100.643884,101.081693,,47,0,0,2,0,0,0
307,4,2024-08-05,100.86601,101.440637,99.599878,100.532972,,4,0,0,0,0,0,0
1390,3,2024-08-05,99.835842,99.033514,99.455863,100.570641,LL,296,0,0,0,0,2,0
541,2,2024-08-06,100.142056,100.852512,99.608395,98.825971,,7,0,0,0,0,0,0
632,3,2024-08-06,99.870221,99.037442,99.511526,100.55095,,181,0,1,0,0,0,0
1226,4,2024-08-06,100.789192,101.50195,99.834895,100.611262,,248,0,0,0,1,1,0
1310,6,2024-08-06,98.839462,100.241844,100.712932,101.17184,,17,0,0,0,0,0,0
723,5,2024-08-06,100.731075,98.059857,99.608712,98.825971,,7,0,0,0,0,0,0
1458,1,2024-08-07,100.409566,99.922103,99.426835,99.433418,,168,0,0,0,2,0,0
45,5,2024-08-07,100.895297,98.366911,99.472028,98.729516,,134,1,0,0,0,0,0
1531,5,2024-08-08,101.270086,98.923843,99.693469,98.789164,,326,0,1,0,1,2,0
162,3,2024-08-08,99.630885,98.807045,99.592079,100.52437,,11,0,0,0,1,0,0
1128,6,2024-08-08,99.586934,100.674603,99.838889,100.847404,,207,1,0,0,0,0,0
283,4,2024-08-09,100.665173,101.711788,99.68553,100.5233,,15,0,0,0,0,0,0
1198,1,2024-08-09,99.696977,99.290035,99.829359,99.547524,,18,0,0,0,1,0,0
921,3,2024-08-09,99.597283,98.731741,99.34897,100.374091,,83,1,0,0,0,0,0
1291,5,2024-08-09,101.442212,99.343868,99.71488,98.774014,,34,0,0,0,1,0,0
139,1,2024-08-12,99.48579,99.026849,99.597693,99.424469,,21,0,0,0,1,0,0
1101,4,2024-08-12,100.440058,101.632186,99.508683,100.412703,,13,0,0,0,0,0,0
1032,5,2024-08-12,101.621269,99.805647,100.088112,98.925455,,194,0,1,0,0,0,0
779,3,2024-08-12,99.849556,98.866924,99.087961,100.194483,,10,0,0,0,0,0,0
1775,2,2024-08-13,99.924178,100.865171,100.911758,99.312864,,198,0,1,0,0,0,0
784,4,2024-08-13,100.197101,101.507817,99.149987,100.200342,,163,1,0,0,0,0,0
919,1,2024-08-13,99.493257,98.942825,99.433329,99.313437,,140,1,0,0,0,0,0
718,6,2024-08-13,99.525266,100.400552,99.197594,100.460966,,165,1,0,0,0,0,0
1143,5,2024-08-13,101.565746,100.057356,100.896075,99.312864,,198,0,1,0,0,0,0
1384,5,2024-08-14,101.34865,100.128913,100.743368,99.318605,,236,0,0,0,0,0,2
1686,6,2024-08-14,99.393746,100.170925,99.783477,100.671485,,524,0,1,0,1,2,0
1633,3,2024-08-14,100.523055,99.381671,98.622018,99.768082,,263,0,0,0,0,3,0
1811,4,2024-08-14,100.039533,101.414999,98.978893,100.046574,,176,1,0,0,0,0,0
126,2,2024-08-14,99.972791,100.901475,100.757153,99.318605,,236,0,0,0,0,0,2
702,4,2024-08-15,99.706907,101.167217,99.10531,100.019412,,513,0,1,0,0,3,0
1457,2,2024-08-15,99.806909,100.719984,101.163885,99.572363,,229,0,1,0,0,0,0
170,3,2024-08-15,100.920253,99.754909,98.797079,99.733312,,10,0,0,0,0,0,0
341,3,2024-08-16,101.406911,100.252416,99.173654,99.808895,,368,0,1,0,2,0,0
929,6,2024-08-16,99.256824,99.806169,99.20055,100.350528,,92,1,0,0,0,0,0
1324,5,2024-08-16,101.308523,100.62628,101.699318,99.933237,,238,0,1,0,0,0,0
737,2,2024-08-16,99.279513,100.124747,101.724983,99.933237,,238,0,1,0,0,0,0
596,5,2024-08-19,100.802141,100.342331,102.19356,100.314749,,244,0,1,0,0,0,0
178,1,2024-08-19,100.262576,99.374747,99.904473,99.260129,,180,0,1,0,1,0,0
1846,3,2024-08-19,101.279149,100.350721,99.400382,99.846025,,26,0,0,0,2,0,0
110,2,2024-08-19,98.97883,99.670515,102.225367,100.314749,,244,0,1,0,0,0,0
903,6,2024-08-20,99.174582,99.411097,98.515385,99.844569,,5,0,0,0,0,0,0
1007,1,2024-08-20,100.656331,99.814541,100.327801,99.452115,,257,0,1,0,0,0,0
1741,4,2024-08-20,98.336591,99.754073,99.161805,99.84673,,34,0,0,0,2,0,0
1761,2,2024-08-20,99.150322,99.655124,102.259476,100.521408,,2,0,0,0,0,0,0
240,3,2024-08-20,101.210576,100.476613,99.690948,99.932905,,224,0,1,0,1,0,0
4,2,2024-08-21,98.82461,99.152272,102.841981,100.989572,,211,0,1,0,0,0,0
389,5,2024-08-21,101.106998,101.00947,102.802604,100.989572,,211,0,1,0,0,0,0
1316,4,2024-08-22,98.385681,99.322611,98.870094,99.553401,,106,1,0,0,0,0,0
265,1,2024-08-22,101.042958,100.472538,101.241288,99.993964,,266,0,1,0,0,0,0
763,2,2024-08-22,98.932777,99.041875,102.578435,101.109869,,632,0,0,0,0,0,5
195,6,2024-08-22,99.257801,99.183316,98.247144,99.431771,,403,0,0,0,0,4,0
1370,6,2024-08-23,99.728464,99.535503,98.515663,99.409045,,613,0,1,0,3,0,0
1586,3,2024-08-23,100.945603,100.782965,99.397858,99.676251,,18,0,0,0,0,0,0
581,2,2024-08-23,99.142313,99.057426,102.260641,101.181931,,1160,1,0,5,0,0,0
379,5,2024-08-23,100.66605,100.882843,102.2284,101.181931,,1160,1,0,5,0,0,0
706,4,2024-08-23,98.785989,99.402143,98.791219,99.420134,,15,0,0,0,0,0,0
992,1,2024-08-26,100.423497,100.183704,101.431921,100.305859,,4,0,0,0,0,0,0
915,2,2024-08-26,99.279176,99.03703,101.720656,101.121381,,396,1,0,4,0,0,0
430,4,2024-08-26,99.209027,99.552994,99.034891,99.432329,,460,0,1,0,2,3,0
181,3,2024-08-26,100.970783,100.93482,99.511321,99.679068,,94,0,1,0,1,0,0
1565,4,2024-08-27,99.542702,99.694773,99.383184,99.514736,,51,0,0,0,2,0,0
197,6,2024-08-27,100.021285,99.781244,99.207504,99.514402,,306,0,1,0,2,0,0
687,1,2024-08-27,100.113525,99.951512,101.347877,100.390648,,370,0,0,0,0,0,3
1794,2,2024-08-27,99.362042,98.986374,101.069649,100.961796,,405,1,0,3,0,0,0
961,1,2024-08-28,99.951098,99.810982,101.305644,100.488136,,405,0,0,3,0,0,0
545,2,2024-08-28,99.673009,99.188394,100.330927,100.705024,,749,2,0,1,0,0,0
598,3,2024-08-28,99.949898,100.39092,100.207408,99.958469,,187,0,1,0,0,0,0
1282,6,2024-08-28,100.077222,99.845205,99.49175,99.581464,,37,0,0,0,2,0,0
376,4,2024-08-29,100.084823,100.013374,100.151438,99.804432,,224,0,1,0,0,0,0
89,6,2024-08-29,100.054669,99.837265,99.939224,99.750042,,262,0,1,0,1,0,0
135,3,2024-08-29,99.672501,100.172313,100.583337,100.155446,,194,0,1,0,0,0,0
1643,1,2024-08-29,99.699146,99.551842,100.947013,100.431313,,245,1,0,2,0,0,0
568,4,2024-08-30,100.235315,100.137834,100.4961,99.981493,,2,0,0,0,0,0,0
549,6,2024-08-30,99.933852,99.721545,100.306766,99.91958,,242,0,1,0,0,0,0
642,1,2024-08-30,99.641766,99.441439,100.662123,100.378586,,22,0,0,2,0,0,0
1255,5,2024-08-30,100.217924,101.016751,99.032376,100.085102,,352,1,0,0,0,0,0
995,1,2024-09-03,99.677364,99.413226,100.372856,100.299151,,230,1,0,1,0,0,0
1096,4,2024-09-03,100.444786,100.327339,100.772975,100.156442,,215,0,1,0,0,0,0
650,5,2024-09-03,99.719334,100.529163,98.359696,99.683341,,712,2,0,0,0,0,0
1861,6,2024-09-03,100.023154,99.803838,100.766084,100.164544,,246,0,1,0,0,0,0
